work,book_n,line_n,word_n,word,lemma,sedes,metrical_shape,line_text,x,z,caesura_word_n,word_position,enclitic,breaks_hb_schein,dices_speaker,dices_is_speech
Od.,5,400,7,γέγωνε,γέγωνα,8.5,⏑–⏑,"ἀλλ’ ὅτε τόσσον ἀπῆν ὅσσον τε γέγωνε βοήσας,",4,-0.385164443259822,7,Neither,Non-enclitic,Yes,narrator,No
Od.,6,294,5,τε,τε,8.0,⏑,"τόσσον ἀπὸ πτόλιος, ὅσσον τε γέγωνε βοήσας.",324,-0.990535138544289,6,Postpositive,Enclitic,Yes,Nausicaa,Yes
Od.,6,294,6,γέγωνε,γέγωνα,8.5,⏑–⏑,"τόσσον ἀπὸ πτόλιος, ὅσσον τε γέγωνε βοήσας.",4,-0.385164443259822,6,Neither,Non-enclitic,Yes,Nausicaa,Yes
Od.,7,192,6,ἄνευθε,ἄνευθε,6.5,⏑–⏑,"μνησόμεθ’, ὥς χ’ ὁ ξεῖνος ἄνευθε πόνου καὶ ἀνίης",3,-1.69969300483341,7,Neither,Non-enclitic,Yes,Alcinous,Yes
Od.,7,192,7,πόνου,πόνος,8.5,⏑–,"μνησόμεθ’, ὥς χ’ ὁ ξεῖνος ἄνευθε πόνου καὶ ἀνίης",1,-1.82296375272118,7,Neither,Non-enclitic,Yes,Alcinous,Yes
Od.,8,554,6,κε,ἄν,8.0,⏑,"ἀλλ’ ἐπὶ πᾶσι τίθενται, ἐπεί κε τέκωσι, τοκῆες.",22,-1.65598509672149,7,Neither,Enclitic,Yes,Alcinous,Yes
Od.,8,554,7,τέκωσι,τίκτω,8.5,⏑–⏑,"ἀλλ’ ἐπὶ πᾶσι τίθενται, ἐπεί κε τέκωσι, τοκῆες.",1,-2.06010657748052,7,Neither,Non-enclitic,Yes,Alcinous,Yes
Od.,9,473,6,τε,τε,8.0,⏑,"ἀλλ’ ὅτε τόσσον ἀπῆν, ὅσσον τε γέγωνε βοήσας,",324,-0.990535138544289,7,Postpositive,Enclitic,Yes,Odysseus,Yes
Od.,9,473,7,γέγωνε,γέγωνα,8.5,⏑–⏑,"ἀλλ’ ὅτε τόσσον ἀπῆν, ὅσσον τε γέγωνε βοήσας,",4,-0.385164443259822,7,Neither,Non-enclitic,Yes,Odysseus,Yes
Od.,10,415,3,δόκησε,δοκέω,6.5,⏑–⏑,δακρυόεντες ἔχυντο· δόκησε δ’ ἄρα σφίσι θυμὸς,4,-1.65768001220778,4,Neither,Non-enclitic,Yes,Odysseus,Yes
Od.,10,415,4,δ’,δέ,8.5,,δακρυόεντες ἔχυντο· δόκησε δ’ ἄρα σφίσι θυμὸς,531,-1.58769166408075,4,Postpositive,Non-enclitic,Yes,Odysseus,Yes
Od.,10,415,5,ἄρα,ἄρα,8.5,⏑–,δακρυόεντες ἔχυντο· δόκησε δ’ ἄρα σφίσι θυμὸς,5,-1.68733389487954,4,Neither,Non-enclitic,Yes,Odysseus,Yes
Od.,12,47,5,οὔατ’,οὖς,7.0,–⏑,"ἀλλὰ παρεξελάαν, ἐπὶ δ’ οὔατ’ ἀλεῖψαι ἑταίρων",43,0.947934366552759,6,Neither,Non-enclitic,Yes,Odysseus>Circe,Yes
Od.,12,47,6,ἀλεῖψαι,ἀλείφω,8.5,⏑–⏑,"ἀλλὰ παρεξελάαν, ἐπὶ δ’ οὔατ’ ἀλεῖψαι ἑταίρων",1,-1.63299316185545,6,Neither,Non-enclitic,Yes,Odysseus>Circe,Yes
Od.,12,181,6,τε,τε,8.0,⏑,"ἀλλ’ ὅτε τόσσον ἀπῆμεν ὅσον τε γέγωνε βοήσας,",324,-0.990535138544289,7,Postpositive,Enclitic,Yes,Odysseus,Yes
Od.,12,181,7,γέγωνε,γέγωνα,8.5,⏑–⏑,"ἀλλ’ ὅτε τόσσον ἀπῆμεν ὅσον τε γέγωνε βοήσας,",4,-0.385164443259822,7,Neither,Non-enclitic,Yes,Odysseus,Yes
Od.,14,371,5,ἅρπυιαι,Ἅρπυιαι,6.0,––⏑,νῦν δέ μιν ἀκλειῶς ἅρπυιαι ἀνηρείψαντο.,3,0.894427190999916,6,Neither,Non-enclitic,Yes,Eumaeus,Yes
Od.,14,371,6,ἀνηρείψαντο,ἀνερείπομαι,8.5,⏑––––,νῦν δέ μιν ἀκλειῶς ἅρπυιαι ἀνηρείψαντο.,3,-0.912870929175277,6,Neither,Non-enclitic,Yes,Eumaeus,Yes
Od.,15,277,6,σε,σύ,8.0,⏑,"ἀλλά με νηὸς ἔφεσσαι, ἐπεί σε φυγὼν ἱκέτευσα,",107,-1.58238477785209,7,Neither,Enclitic,Yes,Theoclymenus,Yes
Od.,15,277,7,φυγὼν,φεύγω,8.5,⏑–,"ἀλλά με νηὸς ἔφεσσαι, ἐπεί σε φυγὼν ἱκέτευσα,",1,-1.77696555687404,7,Neither,Non-enclitic,Yes,Theoclymenus,Yes
Od.,17,111,5,τε,τε,8.0,⏑,"ἐνδυκέως ἐφίλει, ὡς εἴ τε πατὴρ ἑὸν υἱὸν",324,-0.990535138544289,6,Postpositive,Enclitic,Yes,Telemachus,Yes
Od.,17,111,6,πατὴρ,πατήρ,8.5,⏑–,"ἐνδυκέως ἐφίλει, ὡς εἴ τε πατὴρ ἑὸν υἱὸν",1,-1.51550595461471,6,Neither,Non-enclitic,Yes,Telemachus,Yes
Od.,17,381,6,ἐσθλὸς,ἐσθλός,7.0,–⏑,"‘Ἀντίνο’, οὐ μὲν καλὰ καὶ ἐσθλὸς ἐὼν ἀγορεύεις·",11,-2.10663990675583,7,Neither,Non-enclitic,Yes,Eumaeus,Yes
Od.,17,381,7,ἐὼν,εἰμί,8.5,⏑–,"‘Ἀντίνο’, οὐ μὲν καλὰ καὶ ἐσθλὸς ἐὼν ἀγορεύεις·",15,-1.97674541974092,7,Neither,Non-enclitic,Yes,Eumaeus,Yes
Od.,17,399,4,τοῦτο,οὗτος,7.0,–⏑,μύθῳ ἀναγκαίῳ· μὴ τοῦτο θεὸς τελέσειε.,6,-2.07570892748288,5,Neither,Non-enclitic,Yes,Telemachus,Yes
Od.,17,399,5,θεὸς,θεός,8.5,⏑–,μύθῳ ἀναγκαίῳ· μὴ τοῦτο θεὸς τελέσειε.,4,-1.37577157770414,5,Neither,Non-enclitic,Yes,Telemachus,Yes
Od.,18,105,5,τε,τε,8.0,⏑,"‘ἐνταυθοῖ νῦν ἧσο σύας τε κύνας τ’ ἀπερύκων,",324,-0.990535138544289,6,Postpositive,Enclitic,Yes,Odysseus,Yes
Od.,18,105,6,κύνας,κύων,8.5,⏑–,"‘ἐνταυθοῖ νῦν ἧσο σύας τε κύνας τ’ ἀπερύκων,",2,-1.86737613215433,6,Neither,Non-enclitic,Yes,Odysseus,Yes
Od.,18,140,6,ἐμοῖσι,ἐμός,6.5,⏑–⏑,πατρί τ’ ἐμῷ πίσυνος καὶ ἐμοῖσι κασιγνήτοισι.,405,0.94093764419955,7,Neither,Non-enclitic,Yes,Odysseus,Yes
Od.,18,140,7,κασιγνήτοισι,κασίγνητος,8.5,⏑––––,πατρί τ’ ἐμῷ πίσυνος καὶ ἐμοῖσι κασιγνήτοισι.,1,-3.04978127718746,7,Neither,Non-enclitic,Yes,Odysseus,Yes
Od.,18,150,5,κε,ἄν,8.0,⏑,"μνηστῆρας καὶ κεῖνον,  ἐπεί κε μέλαθρον ὑπέλθῃ.’",22,-1.65598509672149,6,Neither,Enclitic,Yes,Odysseus,Yes
Od.,18,150,6,μέλαθρον,μέλαθρον,8.5,⏑–⏑,"μνηστῆρας καὶ κεῖνον,  ἐπεί κε μέλαθρον ὑπέλθῃ.’",1,-3.14939559948994,6,Neither,Non-enclitic,Yes,Odysseus,Yes
Od.,19,253,7,περ,περ,8.0,⏑,"‘νῦν μὲν δή μοι, ξεῖνε, πάρος περ ἐὼν ἐλεεινός,",10,-1.55900976499814,8,Postpositive,Enclitic,Yes,Penelope,Yes
Od.,19,253,8,ἐὼν,εἰμί,8.5,⏑–,"‘νῦν μὲν δή μοι, ξεῖνε, πάρος περ ἐὼν ἐλεεινός,",15,-1.97674541974092,8,Neither,Non-enclitic,Yes,Penelope,Yes
Od.,20,42,6,τε,τε,8.0,⏑,"εἴ περ γὰρ κτείναιμι Διός τε σέθεν τε ἕκητι,",324,-0.990535138544289,7,Postpositive,Enclitic,Yes,Odysseus,Yes
Od.,20,42,7,σέθεν,σύ,8.5,⏑–,"εἴ περ γὰρ κτείναιμι Διός τε σέθεν τε ἕκητι,",158,-1.23790631704631,7,Neither,Non-enclitic,Yes,Odysseus,Yes
Od.,20,77,5,ἅρπυιαι,Ἅρπυιαι,6.0,––⏑,τόφρα δὲ τὰς κούρας ἅρπυιαι ἀνηρείψαντο,3,0.894427190999916,6,Neither,Non-enclitic,Yes,Penelope,Yes
Od.,20,77,6,ἀνηρείψαντο,ἀνερείπομαι,8.5,⏑––––,τόφρα δὲ τὰς κούρας ἅρπυιαι ἀνηρείψαντο,3,-0.912870929175277,6,Neither,Non-enclitic,Yes,Penelope,Yes
Od.,20,223,4,οὐκέτ’,οὐκέτι,7.0,–⏑,"ἐξικόμην φεύγων, ἐπεὶ οὐκέτ’ ἀνεκτὰ πέλονται·",72,0.822938726758246,5,Neither,Non-enclitic,Yes,Philoetius,Yes
Od.,20,223,5,ἀνεκτὰ,ἀνεκτός,8.5,⏑–⏑,"ἐξικόμην φεύγων, ἐπεὶ οὐκέτ’ ἀνεκτὰ πέλονται·",1,-2.10887847469991,5,Neither,Non-enclitic,Yes,Philoetius,Yes
Od.,20,274,5,περ,περ,8.0,⏑,"παύσαμεν ἐν μεγάροισι, λιγύν περ ἐόντ’ ἀγορητήν.’",10,-1.55900976499814,6,Postpositive,Enclitic,Yes,Antinous,Yes
Od.,20,274,6,ἐόντ’,εἰμί,8.5,⏑–,"παύσαμεν ἐν μεγάροισι, λιγύν περ ἐόντ’ ἀγορητήν.’",15,-1.97674541974092,6,Neither,Non-enclitic,Yes,Antinous,Yes
Od.,20,344,4,τοῦτο,οὗτος,7.0,–⏑,μύθῳ ἀναγκαίῳ· μὴ τοῦτο θεὸς τελέσειεν.’,6,-2.07570892748288,5,Neither,Non-enclitic,Yes,Telemachus,Yes
Od.,20,344,5,θεὸς,θεός,8.5,⏑–,μύθῳ ἀναγκαίῳ· μὴ τοῦτο θεὸς τελέσειεν.’,4,-1.37577157770414,5,Neither,Non-enclitic,Yes,Telemachus,Yes
Od.,21,345,6,τε,τε,8.0,⏑,"κρείσσων,  ᾧ κ’ ἐθέλω, δόμεναί τε καὶ ἀρνήσασθαι,",324,-0.990535138544289,7,Postpositive,Enclitic,Yes,Telemachus,Yes
Od.,21,345,7,καὶ,καί,8.5,⏑,"κρείσσων,  ᾧ κ’ ἐθέλω, δόμεναί τε καὶ ἀρνήσασθαι,",4,-1.59215714005528,7,Prepositive,Non-enclitic,Yes,Telemachus,Yes
Od.,22,501,4,γίγνωσκε,γιγνώσκω,6.0,––⏑,"κλαυθμοῦ καὶ στοναχῆς, γίγνωσκε δ’ ἄρα φρεσὶ πάσας.",11,-1.13327825531814,5,Neither,Non-enclitic,Yes,narrator,No
Od.,22,501,5,δ’,δέ,8.5,,"κλαυθμοῦ καὶ στοναχῆς, γίγνωσκε δ’ ἄρα φρεσὶ πάσας.",531,-1.58769166408075,5,Postpositive,Non-enclitic,Yes,narrator,No
Od.,22,501,6,ἄρα,ἄρα,8.5,⏑–,"κλαυθμοῦ καὶ στοναχῆς, γίγνωσκε δ’ ἄρα φρεσὶ πάσας.",5,-1.68733389487954,5,Neither,Non-enclitic,Yes,narrator,No
Phaen.,1,186,5,κε,ἄν,8.0,⏑,αὐτὰρ ἀπὸ ζὠνης ὀλίγον κε μεταβλέψειας,22,-1.65598509672149,6,Neither,Enclitic,Yes,narrator,No
Phaen.,1,186,6,μεταβλέψειας,μετάβλέπω,8.5,⏑––––,αὐτὰρ ἀπὸ ζὠνης ὀλίγον κε μεταβλέψειας,1,,6,Neither,Non-enclitic,Yes,narrator,No
Phaen.,1,585,6,ὀψὲ,ὀψέ,7.0,–⏑,κεῖναί οἱ καὶ νύκτες ἐπ’ ὀψὲ δύοντι λέγονται.,4,-2.02577213905757,7,Neither,Non-enclitic,Yes,narrator,No
Phaen.,1,585,7,δύοντι,δύω2,8.5,⏑–⏑,κεῖναί οἱ καὶ νύκτες ἐπ’ ὀψὲ δύοντι λέγονται.,1,-1.60982884465691,7,Neither,Non-enclitic,Yes,narrator,No
Phaen.,1,634,6,αὐτίκ’,αὐτίκα,7.0,–⏑,Καμπαὶ δ’ ἄν Ποταμοῖο καὶ αὐτίκ’ ἐπερχομένοιο,22,-1.42186262625193,7,Neither,Non-enclitic,Yes,narrator,No
Phaen.,1,634,7,ἐπερχομένοιο,ἐπέρχομαι,8.5,⏑–⏑⏑––,Καμπαὶ δ’ ἄν Ποταμοῖο καὶ αὐτίκ’ ἐπερχομένοιο,8,-1.48283385288202,7,Neither,Non-enclitic,Yes,narrator,No
Phaen.,1,903,6,αὐτίκ’,αὐτίκα,7.0,–⏑,"εἰ δὲ μελαίνηται, τοὶ δ’ αὐτίκ’ ἐοικότες ὦσιν",22,-1.42186262625193,7,Neither,Non-enclitic,Yes,narrator,No
Phaen.,1,903,7,ἐοικότες,ἔοικα,8.5,⏑–⏑⏑,"εἰ δὲ μελαίνηται, τοὶ δ’ αὐτίκ’ ἐοικότες ὦσιν",2,-2.25664001465139,7,Neither,Non-enclitic,Yes,narrator,No
Phaen.,1,1023,4,ὀψὲ,ὀψέ,7.0,–⏑,"νύκτερον ἀείδουσα, καὶ ὀψὲ βοῶντε κολοιοί,",4,-2.02577213905757,5,Neither,Non-enclitic,Yes,narrator,No
Phaen.,1,1023,5,βοῶντε,βοάω,8.5,⏑–⏑,"νύκτερον ἀείδουσα, καὶ ὀψὲ βοῶντε κολοιοί,",1,-1.61815490903284,5,Neither,Non-enclitic,Yes,narrator,No
Q.S.,3,185,5,οὐκέτ’,οὐκέτι,7.0,–⏑,ὣς Τρῶες φοβέοντο καὶ οὐκέτ’ ἐόντ’ Ἀχιλῆα.,72,0.822938726758246,6,Neither,Non-enclitic,Yes,narrator,No
Q.S.,3,185,6,ἐόντ’,εἰμί,8.5,⏑–,ὣς Τρῶες φοβέοντο καὶ οὐκέτ’ ἐόντ’ Ἀχιλῆα.,15,-1.97674541974092,6,Neither,Non-enclitic,Yes,narrator,No
Q.S.,3,336,4,δ’,δέ,8.5,,ἤρκεσαν ἱεμένῳ· ἐκέχυντο δ’ ἄρ’ ἄλλυδις ἄλλοι,531,-1.58769166408075,4,Postpositive,Non-enclitic,Yes,narrator,No
Q.S.,3,336,5,ἄρ’,αἴρω,8.5,⏑,ἤρκεσαν ἱεμένῳ· ἐκέχυντο δ’ ἄρ’ ἄλλυδις ἄλλοι,18,-1.63826083360584,4,Neither,Non-enclitic,Yes,narrator,No
Q.S.,4,287,4,ῥα,ἄρα,8.0,⏑,"αἰδόμενοι ὑπόειξαν, ἐπεί ῥα γεραίτερος ἦεν.",97,-1.43138893201555,5,Neither,Enclitic,Yes,narrator,No
Q.S.,4,287,5,γεραίτερος,γεραιός,8.5,⏑–⏑⏑,"αἰδόμενοι ὑπόειξαν, ἐπεί ῥα γεραίτερος ἦεν.",3,-2.41743866717167,5,Neither,Non-enclitic,Yes,narrator,No
Q.S.,5,152,6,ῥα,ἄρα,8.0,⏑,"ἀλλ’ ἄγ’ ἐμοὶ πείθεσθον, ἐπεί ῥα γεραίτερός εἰμι",97,-1.43138893201555,7,Neither,Enclitic,Yes,Nestor,Yes
Q.S.,5,152,7,γεραίτερός,γεραιός,8.5,⏑–⏑⏑,"ἀλλ’ ἄγ’ ἐμοὶ πείθεσθον, ἐπεί ῥα γεραίτερός εἰμι",3,-2.41743866717167,7,Neither,Non-enclitic,Yes,Nestor,Yes
Q.S.,5,209,6,ἂν,ἄν,8.0,⏑,"δαῖτα κυσὶ σφετέροισι, καὶ οὐκ ἂν ἐμεῖο μενοίνας",22,-1.65598509672149,7,Neither,Enclitic,Yes,Aias (son of Telamon),Yes
Q.S.,5,209,7,ἐμεῖο,ἐγώ,8.5,⏑–⏑,"δαῖτα κυσὶ σφετέροισι, καὶ οὐκ ἂν ἐμεῖο μενοίνας",143,-1.05882467651908,7,Neither,Non-enclitic,Yes,Aias (son of Telamon),Yes
Q.S.,7,40,5,οὐκέτ’,οὐκέτι,7.0,–⏑,μύρεσθ’ οἷα γυναῖκα παρ’ οὐκέτ’ ἐόντι πεσόντα·,72,0.822938726758246,6,Neither,Non-enclitic,Yes,Nestor,Yes
Q.S.,7,40,6,ἐόντι,εἰμί,8.5,⏑–⏑,μύρεσθ’ οἷα γυναῖκα παρ’ οὐκέτ’ ἐόντι πεσόντα·,15,-1.97674541974092,6,Neither,Non-enclitic,Yes,Nestor,Yes
Q.S.,7,390a,4,ἀνδρὸς,ἀνήρ,7.0,–⏑,τηλόθι κεκλόμενος φίλου ἀνδρὸς ἐς ἀλλότριον δῶ.,263,-0.11966438255275,5,Neither,Non-enclitic,Yes,narrator,No
Q.S.,7,390a,5,ἐς,εἰς,8.5,⏑,τηλόθι κεκλόμενος φίλου ἀνδρὸς ἐς ἀλλότριον δῶ.,3,-1.89324414665712,5,Prepositive,Non-enclitic,Yes,narrator,No
Q.S.,9,393,3,πέλοντο,πέλω,6.5,⏑–⏑,"ἰῶν πεπληθυῖα· πέλοντο δ’ ἄρ’ οἱ μὲν ἐπ’ ἄγρην,",87,0.507002550911825,4,Neither,Non-enclitic,Yes,narrator,No
Q.S.,9,393,4,δ’,δέ,8.5,,"ἰῶν πεπληθυῖα· πέλοντο δ’ ἄρ’ οἱ μὲν ἐπ’ ἄγρην,",531,-1.58769166408075,4,Neither,Non-enclitic,Yes,narrator,No
Q.S.,9,393,5,ἄρ’,αἴρω,8.5,⏑,"ἰῶν πεπληθυῖα· πέλοντο δ’ ἄρ’ οἱ μὲν ἐπ’ ἄγρην,",18,-1.63826083360584,4,Neither,Non-enclitic,Yes,narrator,No
Q.S.,11,96,3,φέρουσι,φέρω,6.5,⏑–⏑,"φοίνικες θαλέθουσι, φέρουσι δ’ ἀπείρονα καρπόν,",258,1.11028081970771,4,Neither,Non-enclitic,Yes,narrator,No
Q.S.,11,96,4,δ’,δέ,8.5,,"φοίνικες θαλέθουσι, φέρουσι δ’ ἀπείρονα καρπόν,",531,-1.58769166408075,4,Postpositive,Non-enclitic,Yes,narrator,No
Q.S.,11,96,5,ἀπείρονα,ἀπείρων,8.5,⏑–⏑⏑,"φοίνικες θαλέθουσι, φέρουσι δ’ ἀπείρονα καρπόν,",16,0.485352607028977,4,Neither,Non-enclitic,Yes,narrator,No
Q.S.,14,642,5,εἰσέτ’,εἰσέτι,7.0,–⏑,ἐκλύσθη δὲ θάλασσα καὶ εἰσέτ’ ἴσαν  κελάδοντες,21,-1.2992218427887,6,Neither,Non-enclitic,Yes,narrator,No
Q.S.,14,642,6,ἴσαν,εἶμι,8.5,⏑–,ἐκλύσθη δὲ θάλασσα καὶ εἰσέτ’ ἴσαν  κελάδοντες,1,-1.41816149798179,6,Neither,Non-enclitic,Yes,narrator,No
Sh.,Sh.,373,5,κανάχιζε,καναχίζω,6.0,⏑⏑–⏑,τῶν δ’ ὕπο σευομένων κανάχιζε πός’ εὐρεῖα χθών.,5,0.632455532033676,6,Neither,Non-enclitic,Yes,narrator,No
Sh.,Sh.,373,6,πός’,πόσος,8.5,⏑,τῶν δ’ ὕπο σευομένων κανάχιζε πός’ εὐρεῖα χθών.,1,-1.22474487139159,6,Neither,Non-enclitic,Yes,narrator,No
Theoc.,14,70,5,τι,τις,8.0,⏑,"λευκαίνων ὁ χρόνος· ποιεῖν τι δεῖ, ἇς γόνυ χλωρόν.",33,-2.12924579799127,6,Neither,Enclitic,Yes,narrator,No
Theoc.,14,70,6,δεῖ,δεῖ,8.5,⏑,"λευκαίνων ὁ χρόνος· ποιεῖν τι δεῖ, ἇς γόνυ χλωρόν.",2,-0.0579284446363494,6,Neither,Non-enclitic,Yes,narrator,No
Theoc.,15,25,6,ἰδοῖσα,εἶδον,6.5,⏑–⏑,"ὧν ἴδες, ὧν εἶπες καὶ ἰδοῖσα τὺ τῷ μὴ ἰδόντι.",211,1.13436892028014,7,Neither,Non-enclitic,Yes,narrator,No
Theoc.,15,25,7,τὺ,σύ,8.5,⏑,"ὧν ἴδες, ὧν εἶπες καὶ ἰδοῖσα τὺ τῷ μὴ ἰδόντι.",158,-1.23790631704631,7,Neither,Non-enclitic,Yes,narrator,No
Theoc.,18,15,5,μενέλαε,μενέλαος,6.0,⏑⏑–⏑,κεἰς ἔτος ἐξ ἔτεος Μενέλαε τεὰ νυὸς ἅδε.,19,-1.88094461757824,6,Neither,Non-enclitic,Yes,narrator,No
Theoc.,18,15,6,τεὰ,τεός,8.5,⏑–,κεἰς ἔτος ἐξ ἔτεος Μενέλαε τεὰ νυὸς ἅδε.,1,-1.7036780292931,6,Neither,Non-enclitic,Yes,narrator,No
Theoc.,23,3,5,οὐδὲ,οὐδέ,7.0,–⏑,"μίσει τὸν φιλέοντα καὶ οὐδὲ ἓν ἅμερον εἶχε,",10,-2.42774965110951,6,Neither,Non-enclitic,Yes,narrator,No
